traceID,order,structtype,method1,method2,m1_para,m2_para,className1,className2,m1_return,m2_return
28,18,null,com.raysmond.blog.controllers.SympathyController.likeIt,com.raysmond.blog.services.LikeService.getTotalLikesByPost,com.raysmond.blog.controllers.SympathyRequestData,com.raysmond.blog.models.Post,com.raysmond.blog.controllers.SympathyController,com.raysmond.blog.services.LikeService,,
28,19,null,com.raysmond.blog.services.LikeService.getTotalLikesByPost,com.raysmond.blog.repositories.LikeRepository.getTotalLikesByPost,com.raysmond.blog.models.Post,com.raysmond.blog.models.Post,com.raysmond.blog.services.LikeService,com.raysmond.blog.repositories.LikeRepository,Integer,Integer
28,20,null,com.raysmond.blog.controllers.SympathyController.likeIt,com.raysmond.blog.forms.LikeForm.setSympathy,com.raysmond.blog.controllers.SympathyRequestData,,com.raysmond.blog.controllers.SympathyController,com.raysmond.blog.forms.LikeForm,,
29,0,null,com.raysmond.blog.controllers.SympathyController.dislikeIt,com.raysmond.blog.services.PostService.findPostByPermalink,com.raysmond.blog.controllers.SympathyRequestData,String,com.raysmond.blog.controllers.SympathyController,com.raysmond.blog.services.PostService,,com.raysmond.blog.models.Post
29,1,null,com.raysmond.blog.services.PostService.findPostByPermalink,com.raysmond.blog.services.PostService.getPublishedPostByPermalink,String,String,com.raysmond.blog.services.PostService,com.raysmond.blog.services.PostService,com.raysmond.blog.models.Post,com.raysmond.blog.models.Post
29,2,null,com.raysmond.blog.services.PostService.getPublishedPostByPermalink,com.raysmond.blog.repositories.PostRepository.findByPermalinkAndPostStatus,String,"String,PostStatus",com.raysmond.blog.services.PostService,com.raysmond.blog.repositories.PostRepository,com.raysmond.blog.models.Post,com.raysmond.blog.models.Post
29,3,null,com.raysmond.blog.controllers.SympathyController.dislikeIt,com.raysmond.blog.services.RequestProcessorService.getRealIp,com.raysmond.blog.controllers.SympathyRequestData,,com.raysmond.blog.controllers.SympathyController,com.raysmond.blog.services.RequestProcessorService,,
29,4,null,com.raysmond.blog.controllers.SympathyController.dislikeIt,com.raysmond.blog.services.LikeService.dislikePost,com.raysmond.blog.controllers.SympathyRequestData,"com.raysmond.blog.models.Post,String",com.raysmond.blog.controllers.SympathyController,com.raysmond.blog.services.LikeService,,
29,5,null,com.raysmond.blog.services.LikeService.dislikePost,com.raysmond.blog.services.UserService.currentUser,"com.raysmond.blog.models.Post,String",,com.raysmond.blog.services.LikeService,com.raysmond.blog.services.UserService,,com.raysmond.blog.models.User
29,6,null,com.raysmond.blog.services.UserService.currentUser,com.raysmond.blog.repositories.UserRepository.findByEmail,,String,com.raysmond.blog.services.UserService,com.raysmond.blog.repositories.UserRepository,com.raysmond.blog.models.User,com.raysmond.blog.models.User
29,7,null,com.raysmond.blog.services.LikeService.dislikePost,com.raysmond.blog.repositories.LikeRepository.getTotalLikesByUserAndPost,"com.raysmond.blog.models.Post,String","com.raysmond.blog.models.User,com.raysmond.blog.models.Post",com.raysmond.blog.services.LikeService,com.raysmond.blog.repositories.LikeRepository,,Integer
29,8,null,com.raysmond.blog.services.LikeService.dislikePost,com.raysmond.blog.repositories.LikeRepository.getTotalLikesByClientIpAndPost,"com.raysmond.blog.models.Post,String","String,com.raysmond.blog.models.Post",com.raysmond.blog.services.LikeService,com.raysmond.blog.repositories.LikeRepository,,Integer
29,9,null,com.raysmond.blog.services.LikeService.dislikePost,com.raysmond.blog.services.LikeService.saveSympathy,"com.raysmond.blog.models.Post,String","com.raysmond.blog.models.Post,com.raysmond.blog.models.User,String,Integer",com.raysmond.blog.services.LikeService,com.raysmond.blog.services.LikeService,,
29,10,null,com.raysmond.blog.services.LikeService.saveSympathy,com.raysmond.blog.models.Like.init,"com.raysmond.blog.models.Post,com.raysmond.blog.models.User,String,Integer",,com.raysmond.blog.services.LikeService,com.raysmond.blog.models.Like,,com.raysmond.blog.models.Like
29,11,null,com.raysmond.blog.services.LikeService.saveSympathy,com.raysmond.blog.models.Like.setClientIp,"com.raysmond.blog.models.Post,com.raysmond.blog.models.User,String,Integer",String,com.raysmond.blog.services.LikeService,com.raysmond.blog.models.Like,,com.raysmond.blog.models.Like
29,12,null,com.raysmond.blog.services.LikeService.saveSympathy,com.raysmond.blog.models.Like.setPost,"com.raysmond.blog.models.Post,com.raysmond.blog.models.User,String,Integer",com.raysmond.blog.models.Post,com.raysmond.blog.services.LikeService,com.raysmond.blog.models.Like,,com.raysmond.blog.models.Like
29,13,null,com.raysmond.blog.services.LikeService.saveSympathy,com.raysmond.blog.models.Like.setUser,"com.raysmond.blog.models.Post,com.raysmond.blog.models.User,String,Integer",com.raysmond.blog.models.User,com.raysmond.blog.services.LikeService,com.raysmond.blog.models.Like,,com.raysmond.blog.models.Like
29,14,null,com.raysmond.blog.services.LikeService.saveSympathy,com.raysmond.blog.models.Like.setIsAdmin,"com.raysmond.blog.models.Post,com.raysmond.blog.models.User,String,Integer",Boolean,com.raysmond.blog.services.LikeService,com.raysmond.blog.models.Like,,com.raysmond.blog.models.Like
29,15,null,com.raysmond.blog.services.LikeService.saveSympathy,com.raysmond.blog.models.Like.setSympathy,"com.raysmond.blog.models.Post,com.raysmond.blog.models.User,String,Integer",Integer,com.raysmond.blog.services.LikeService,com.raysmond.blog.models.Like,,com.raysmond.blog.models.Like
29,16,null,com.raysmond.blog.services.LikeService.saveSympathy,com.raysmond.blog.repositories.LikeRepository.save,"com.raysmond.blog.models.Post,com.raysmond.blog.models.User,String,Integer",com.raysmond.blog.models.Like,com.raysmond.blog.services.LikeService,com.raysmond.blog.repositories.LikeRepository,,
29,17,null,com.raysmond.blog.controllers.SympathyController.dislikeIt,com.raysmond.blog.forms.LikeForm.init,com.raysmond.blog.controllers.SympathyRequestData,,com.raysmond.blog.controllers.SympathyController,com.raysmond.blog.forms.LikeForm,,com.raysmond.blog.forms.LikeForm
29,18,null,com.raysmond.blog.controllers.SympathyController.dislikeIt,com.raysmond.blog.services.LikeService.getTotalLikesByPost,com.raysmond.blog.controllers.SympathyRequestData,com.raysmond.blog.models.Post,com.raysmond.blog.controllers.SympathyController,com.raysmond.blog.services.LikeService,,
29,19,null,com.raysmond.blog.services.LikeService.getTotalLikesByPost,com.raysmond.blog.repositories.LikeRepository.getTotalLikesByPost,com.raysmond.blog.models.Post,com.raysmond.blog.models.Post,com.raysmond.blog.services.LikeService,com.raysmond.blog.repositories.LikeRepository,Integer,Integer
29,20,null,com.raysmond.blog.controllers.SympathyController.likeIt,com.raysmond.blog.forms.LikeForm.setSympathy,com.raysmond.blog.controllers.SympathyRequestData,,com.raysmond.blog.controllers.SympathyController,com.raysmond.blog.forms.LikeForm,,
30,0,null,com.raysmond.blog.controllers.TagController.index,com.raysmond.blog.services.PostService.countPostsByTags,Model,,com.raysmond.blog.controllers.TagController,com.raysmond.blog.services.PostService,,List
30,1,null,com.raysmond.blog.services.PostService.countPostsByTags,com.raysmond.blog.repositories.PostRepository.countPostsByTags,,com.raysmond.blog.models.support.PostStatus,com.raysmond.blog.services.PostService,com.raysmond.blog.repositories.PostRepository,List,
31,0,null,com.raysmond.blog.controllers.TagController.showTag,com.raysmond.blog.services.TagService.getTag,String,String,com.raysmond.blog.controllers.TagController,com.raysmond.blog.services.TagService,,com.raysmond.blog.models.Tag
31,1,null,com.raysmond.blog.services.TagService.getTag,com.raysmond.blog.repositories.TagRepository.findByName,String,String,com.raysmond.blog.services.TagService,com.raysmond.blog.repositories.TagRepository,com.raysmond.blog.models.Tag,com.raysmond.blog.models.Tag
31,2,null,com.raysmond.blog.controllers.TagController.showTag,com.raysmond.blog.services.AppSetting.getPageSize,String,Integer,com.raysmond.blog.controllers.TagController,com.raysmond.blog.services.AppSetting,,Integer
31,3,null,com.raysmond.blog.services.AppSetting.getPageSize,com.raysmond.blog.services.SettingService.get,Integer,,com.raysmond.blog.services.AppSetting,com.raysmond.blog.services.SettingService,Integer,
31,4,null,com.raysmond.blog.controllers.TagController.showTag,com.raysmond.blog.services.PostService.findPostsByTag,String,"String,Integer,Long",com.raysmond.blog.controllers.TagController,com.raysmond.blog.services.PostService,,com.raysmond.blog.models.Post
32,0,null,com.raysmond.blog.seo.controllers.SitemapController.getSiteMap,com.raysmond.blog.seo.controllers.SitemapController.postService.getAllPublishedPosts,,,com.raysmond.blog.seo.controllers.SitemapController,com.raysmond.blog.seo.controllers.SitemapController.postService,String,List<com.raysmond.blog.models.Post>
32,1,null,com.raysmond.blog.seo.controllers.SitemapController.postService.getAllPublishedPosts,com.raysmond.blog.repositories.PostRepository.findAllByPostTypeAndPostStatus,,,com.raysmond.blog.seo.controllers.SitemapController.postService,com.raysmond.blog.repositories.PostRepository,List<com.raysmond.blog.models.Post>,
32,2,null,com.raysmond.blog.seo.controllers.SitemapController.getSiteMap,com.raysmond.blog.services.SeoService.createSitemap,,List<com.raysmond.blog.models.Post>,com.raysmond.blog.seo.controllers.SitemapController,com.raysmond.blog.services.SeoService,String,
32,3,null,com.raysmond.blog.services.SeoService.createSitemap,com.raysmond.blog.services.AppSetting.getMainUri,List<com.raysmond.blog.models.Post>,,com.raysmond.blog.services.SeoService,com.raysmond.blog.services.AppSetting,,String
32,4,null,com.raysmond.blog.services.AppSetting.getMainUri,com.raysmond.blog.services.SettingService.get,,,com.raysmond.blog.services.AppSetting,com.raysmond.blog.services.SettingService,String,String
32,5,null,com.raysmond.blog.services.SeoService.createSitemap,com.raysmond.blog.models.Post.getUpdatedAt,List<com.raysmond.blog.models.Post>,,com.raysmond.blog.services.SeoService,com.raysmond.blog.models.Post,,Date
