traceID,order,structtype,method1,method2,m1_para,m2_para,class1,class2,m1_return,m2_return
26,41,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.<init>,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,
26,42,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
26,43,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
26,44,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
26,45,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
26,46,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
26,47,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
26,48,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
26,49,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
26,50,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.setItemId,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,void
26,51,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.setListPrice,int,java.math.BigDecimal,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,void
26,52,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.setUnitCost,int,java.math.BigDecimal,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,void
26,53,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.setSupplierId,int,int,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,void
26,54,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
26,55,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Product.<init>,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Order,
26,56,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.setProduct,int,org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,void
26,57,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Product.setProductId,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Order,void
26,58,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
26,59,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Product.setName,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Order,void
26,60,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
26,61,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Product.setDescription,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Order,void
26,62,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
26,63,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Product.setCategoryId,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Order,void
26,64,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.setStatus,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,void
26,65,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.setAttribute1,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,void
26,66,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.setQuantity,int,int,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,void
26,67,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.LineItem.getItemId,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Order,java.lang.String
26,68,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.setQuantity,int,int,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,void
26,69,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.LineItem.setItem,int,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Order,void
26,70,null,org.mybatis.jpetstore.domain.LineItem.setItem,org.mybatis.jpetstore.domain.LineItem.calculateTotal,org.mybatis.jpetstore.domain.Item,,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.LineItem,void,void
26,71,null,org.mybatis.jpetstore.domain.LineItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Item,void,java.math.BigDecimal
26,72,null,org.mybatis.jpetstore.domain.LineItem.calculateTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Item,void,java.math.BigDecimal
26,73,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.getLineItems,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,java.util.List
26,74,null,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.web.actions.AccountActionBean.getAccount,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.AccountActionBean,net.sourceforge.stripes.action.Resolution,org.mybatis.jpetstore.domain.Account
26,75,null,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Account,net.sourceforge.stripes.action.Resolution,java.lang.String
26,76,null,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.domain.Order.getUsername,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Order,net.sourceforge.stripes.action.Resolution,java.lang.String
26,77,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
26,78,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
26,79,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
27,0,null,org.mybatis.jpetstore.web.actions.OrderActionBean.listOrders,org.mybatis.jpetstore.web.actions.AccountActionBean.getAccount,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.AccountActionBean,net.sourceforge.stripes.action.Resolution,org.mybatis.jpetstore.domain.Account
27,1,null,org.mybatis.jpetstore.web.actions.OrderActionBean.listOrders,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Account,net.sourceforge.stripes.action.Resolution,java.lang.String
27,2,null,org.mybatis.jpetstore.web.actions.OrderActionBean.listOrders,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,,java.lang.String,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.service.OrderService,net.sourceforge.stripes.action.Resolution,java.util.List
27,3,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.<init>,java.lang.String,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,
27,4,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillAddress1,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,5,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillAddress2,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,6,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillCity,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,7,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillCountry,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,8,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillState,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,9,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillToFirstName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,10,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillToLastName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,11,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillZip,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,12,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipAddress1,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,13,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipAddress2,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,14,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipCity,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,15,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipCountry,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,16,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipState,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,17,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipToFirstName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,18,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipToLastName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,19,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipZip,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,20,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setCardType,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,21,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setCourier,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,22,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setCreditCard,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,23,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setExpiryDate,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,24,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setLocale,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,25,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setOrderDate,java.lang.String,java.util.Date,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,26,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setOrderId,java.lang.String,int,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,27,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setTotalPrice,java.lang.String,java.math.BigDecimal,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,28,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setUsername,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,29,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setStatus,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,30,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.<init>,java.lang.String,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,
27,31,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillAddress1,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,32,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillAddress2,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,33,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillCity,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,34,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillCountry,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,35,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillState,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,36,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillToFirstName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,37,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillToLastName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,38,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setBillZip,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,39,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipAddress1,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,40,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipAddress2,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,41,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipCity,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,42,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipCountry,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,43,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipState,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,44,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipToFirstName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,45,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipToLastName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,46,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setShipZip,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,47,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setCardType,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,48,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setCourier,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,49,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setCreditCard,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,50,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setExpiryDate,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,51,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setLocale,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,52,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setOrderDate,java.lang.String,java.util.Date,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,53,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setOrderId,java.lang.String,int,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,54,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setTotalPrice,java.lang.String,java.math.BigDecimal,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,55,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setUsername,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,56,null,org.mybatis.jpetstore.service.OrderService.getOrdersByUsername,org.mybatis.jpetstore.domain.Order.setStatus,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,java.util.List,void
27,57,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
27,58,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
27,59,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
28,0,null,org.mybatis.jpetstore.web.actions.CatalogActionBean.viewCategory,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,,java.lang.String,org.mybatis.jpetstore.web.actions.CatalogActionBean,org.mybatis.jpetstore.service.CatalogService,net.sourceforge.stripes.action.ForwardResolution,java.util.List
28,1,null,org.mybatis.jpetstore.web.actions.CatalogActionBean.viewCategory,org.mybatis.jpetstore.service.CatalogService.getCategory,,java.lang.String,org.mybatis.jpetstore.web.actions.CatalogActionBean,org.mybatis.jpetstore.service.CatalogService,net.sourceforge.stripes.action.ForwardResolution,org.mybatis.jpetstore.domain.Category
28,2,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
28,3,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
28,4,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
29,0,null,org.mybatis.jpetstore.web.actions.OrderActionBean.setOrderId,org.mybatis.jpetstore.domain.Order.setOrderId,int,int,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Order,void,void
29,1,null,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.domain.Order.getOrderId,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Order,net.sourceforge.stripes.action.Resolution,int
29,2,null,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.service.OrderService.getOrder,,int,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.service.OrderService,net.sourceforge.stripes.action.Resolution,org.mybatis.jpetstore.domain.Order
29,3,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.<init>,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,
29,4,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setBillAddress1,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
29,5,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setBillAddress2,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
