traceID,order,structtype,method1,method2,m1_para,m2_para,className1,className2,m1_return,m2_return
11,27,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Item,java.math.BigDecimal,java.math.BigDecimal
11,28,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.CartItem.getQuantity,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,java.math.BigDecimal,int
11,29,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Cart.getAllCartItems,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Cart,void,java.util.Iterator
11,30,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Order.addLineItem,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void,void
11,31,null,org.mybatis.jpetstore.domain.Order.addLineItem,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem,"int,org.mybatis.jpetstore.domain.CartItem",org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.LineItem,void,
11,32,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getQuantity,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem,,int
11,33,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getItem,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem,,org.mybatis.jpetstore.domain.Item
11,34,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.Item.getItemId,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Item,,java.lang.String
11,35,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getItem,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem,,org.mybatis.jpetstore.domain.Item
11,36,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.Item.getListPrice,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Item,,java.math.BigDecimal
11,37,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getItem,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem,,org.mybatis.jpetstore.domain.Item
11,38,null,org.mybatis.jpetstore.domain.Order.addLineItem,org.mybatis.jpetstore.domain.Order.addLineItem,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void,void
11,39,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
11,40,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
11,41,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
12,0,null,org.mybatis.jpetstore.web.actions.AccountActionBean.signoff,org.mybatis.jpetstore.web.actions.AccountActionBean.clear,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.web.actions.AccountActionBean,net.sourceforge.stripes.action.Resolution,void
12,1,null,org.mybatis.jpetstore.web.actions.AccountActionBean.clear,org.mybatis.jpetstore.domain.Account.<init>,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,void,
13,0,null,org.mybatis.jpetstore.web.actions.OrderActionBean.setOrderId,org.mybatis.jpetstore.domain.Order.setOrderId,int,int,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Order,void,void
13,1,null,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.domain.Order.getOrderId,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Order,net.sourceforge.stripes.action.Resolution,int
13,2,null,org.mybatis.jpetstore.web.actions.OrderActionBean.viewOrder,org.mybatis.jpetstore.service.OrderService.getOrder,,int,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.service.OrderService,net.sourceforge.stripes.action.Resolution,org.mybatis.jpetstore.domain.Order
13,3,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.<init>,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,
13,4,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setBillAddress1,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,5,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setBillAddress2,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,6,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setBillCity,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,7,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setBillCountry,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,8,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setBillState,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,9,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setBillToFirstName,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,10,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setBillToLastName,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,11,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setBillZip,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,12,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setShipAddress1,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,13,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setShipAddress2,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,14,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setShipCity,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
